Id	Pos	Neg	Sentiment
14484516	0.25	0	day
14484646	0	0	tabula_rasa
14484778	0	0	hearing
14484969	0	0	hunting_ground
14485064	0.125	0	occasion
14485249	0	0	opening
14485436	0.375	0	room
14485526	0.125	0	say
14485673	0.25	0	shot
14485811	0.125	0	street
14485990	0	0	throw
14486122	0.5	0	expectation
14486274	0	0.25	desperation
14486533	0	0.25	dejection
14486639	0	0.125	nadir
14486767	0	0.25	purity
14487026	0	0	plainness
14487184	0.125	0	impurity
14487443	0	0	debasement
14487598	0.25	0.25	alloy
14487731	0	0	taint
14487902	0	0	dust_contamination
14488004	0	0.25	dirtiness
14488118	0.5	0	feculence
14488200	0	0	putridity
14488317	0	0	financial_condition
14488594	0	0	economic_condition
14488813	0	0	boom
14488912	0	0	squeeze
14489113	0	0.25	slump
14489361	0	0	great_depression
14489523	0	0	full_employment
14489699	0.125	0	prosperity
14489859	0	0.625	softness
14490110	0	0	obligation
14490319	0	0	liability
14490564	0	0	debt
14490685	0	0	arrears
14490801	0.125	0	payable
14491034	0	0	score
14491171	0	0	scot_and_lot
14491271	0	0	wealthiness
14491625	0.25	0	richness
14491889	0.125	0	ease
14492116	0	0	lap_of_luxury
14492249	0	0	inherited_wealth
14492373	0.125	0	sumptuousness
14492634	0	0.25	mammon
14492723	0	0	silver_spoon
14492953	0	0.25	sufficiency
14493145	0	0.625	poverty
14493426	0	0.25	want
14493613	0	0.5	destitution
14493716	0	0.375	penury
14494032	0	0	mendicity
14494186	0	0	penuriousness
14494358	0	0	shakeout
14494594	0	0	wage_setter
14494716	0.25	0.5	sanitary_condition
14494893	0.5	0	sanitariness
14495080	0.625	0	hygiene
14495230	0	0	sterility
14495466	0.625	0	sanitation
14495589	0.125	0.625	unsanitariness
14495761	0	0.625	nastiness
14495980	0.125	0.625	dunghill
14496063	0	0	tilth
14496193	0.125	0.75	cleanness
14496451	0.375	0	cleanliness
14496563	0.25	0.125	spotlessness
14496710	0	0	orderliness
14496977	0	0	spit_and_polish
14497120	0	0	kilter
14497233	0.5	0	tidiness
14497365	0.375	0	spruceness
14497511	0	0	trimness
14497679	0.125	0.25	shambles
14497763	0.25	0	uncleanness
14498096	0	0.125	stain
14498404	0.125	0	pollution
14498567	0.25	0.125	dinginess
14498733	0.25	0.375	dustiness
14498843	0	0.125	grubbiness
14498972	0	0.625	sootiness
14499111	0	0.75	squalor
14499262	0	0.25	disorderliness
14499594	0	0.25	untidiness
14499734	0	0.375	unkemptness
14499953	0	0	shagginess
14500047	0	0.125	mussiness
14500341	0	0	disorganization
14500567	0	0.125	welter
14500819	0	0	rummage
14500908	0.125	0.125	normality
14501172	0	0	averageness
14501375	0	0	expectedness
14501545	0	0	typicality
14501726	0.25	0	abnormality
14502896	0	0	atelectasis
14503060	0	0	untypicality
14503234	0	0.375	anoxemia
14503354	0	0	regression
14503528	0	0.625	coprolalia
14503665	0.125	0	deviance
14503990	0.375	0	cyclopia
14504103	0	0	chrosomal_abnormality
14504405	0	0.375	monosomy
14504558	0	0	trisomy
14504726	0	0.75	warp
14504889	0	0.5	spinal_curvature
14505069	0	0.125	kyphosis
14505215	0	0.375	lordosis
14505364	0	0	scoliosis
14505469	0	0	dowager's_hump
14505667	0	0	subnormality
14505821	0	0	anomaly
14506020	0	0	gynecomastia
14506233	0	0	esotropia
14506403	0.125	0.625	nanism
14506533	0	0.375	pycnodysostosis
14506656	0	0.625	milk_intolerance
14506920	0	0	lactosuria
14507050	0	0	myoglobinuria
14507148	0	0	oliguria
14507375	0	0	pku
14507651	0.125	0.75	porphyria
14507787	0.125	0	infantilism
14507951	0	0	obstruction
14508149	0	0	intestinal_obstruction
14508368	0	0	tamponage
14508578	0	0	cardiac_tamponade
14508799	0.375	0.375	ateliosis
14508974	0	0	megalocephaly
14509219	0	0	microbrachia
14509299	0	0	nanocephaly
14509491	0	0.125	pachycheilia
14509583	0.5	0.125	phimosis
14509712	0	0.125	toxic_condition
14510104	0	0.5	alkali_poisoning
14510247	0	0.5	caffeinism
14510401	0	0	carbon_monoxide_poisoning
14510648	0	0	cyanide_poisoning
14510814	0	0.25	malathion_poisoning
14510955	0	0.75	ergotism
14511234	0	0.25	mercury_poisoning
14511491	0	0.125	minamata_disease
14511730	0	0.125	naphthalene_poisoning
14511862	0	0	nicotine_poisoning
14512009	0	0.25	ophidism
14512088	0	0.75	paraquat_poisoning
14512270	0	0.625	parathion_poisoning
14512508	0	0.25	pesticide_poisoning
14512674	0	0.5	salicylate_poisoning
14512817	0	0	setting
14513062	0	0	ecology
14513259	0	0	setting
14513489	0	0	canvass
14513694	0.25	0	home
14513944	0.125	0	surroundings
14514039	0	0	sphere
14514392	0	0	distaff
14514491	0	0	front
14514685	0.625	0.25	lotusland
14514805	0	0	realm
14515041	0	0	lap
14515177	0	0	lap_of_the_gods
14515344	0	0	political_sphere
14515463	0	0	preserve
14515633	0.125	0	responsibility
14515816	0	0	ecclesiastical_province
14516082	0.125	0	showcase
14516256	0	0	street
14516501	0	0	environmental_condition
14516743	0	0	pollution
14517067	0.25	0.5	biodegradable_pollution
14517243	0	0	nonbiodegradable_pollution
14517412	0	0	air_pollution
14517629	0	0	acid_rain
14517852	0	0	industrial_air_pollution
14518010	0	0.125	miasma
14518219	0	0	small-particle_pollution
14518377	0	0	smogginess
14518539	0	0.75	sound_pollution
14518671	0	0.5	thermal_pollution
14518820	0	0	water_pollution
14518924	0	0	erosion
14519097	0.125	0	deforestation
14519208	0	0	depopulation
14519366	0	0	clime
14519673	0	0	glaciation
14519942	0.125	0.5	inhospitableness
14520123	0	0	meteorological_conditions
14520278	0	0	atmospheric_state
14520518	0	0	air_mass
14520670	0	0	high
14520829	0	0	low
14521021	0	0	anticyclone
14521302	0	0	cyclone
14521648	0	0	murkiness
14521954	0	0.25	fug
14522113	0.625	0	good_weather
14522265	0.125	0.375	calmness
14522408	0.75	0.125	mildness
14522570	0	0.625	softness
14522809	0	0.125	windlessness
14522956	0	0	quiet
14523090	0.125	0.5	inclementness
14523344	0	0.375	raw_weather
14523436	0	0.125	storminess
14523669	0	0.125	boisterousness
14523787	0	0	windiness
14523923	0	0	tempestuousness
14524029	0	0	roughness
14524198	0	0	overcast
14524383	0	0	turbulence
14524487	0	0	clear-air_turbulence
14524661	0	0	mood
14524849	0	0	atmosphere
14525108	0	0.625	cloud
14525274	0	0	genius_loci
14525365	0	0.125	glumness
14525548	0	0	nakedness
14525777	0	0	hollywood
14526032	0	0.25	miasma
14526182	0	0	tone
14526635	0.125	0	zeitgeist
14526764	0.125	0.25	unsusceptibility
14526954	0	0.75	resistance
14527171	0.25	0	resistance
14527430	0	0	immunogenicity
14527553	0.125	0	active_immunity
14527721	0.125	0	passive_immunity
14527977	0	0	autoimmunity
14528193	0.625	0	acquired_immunity
14528571	0	0	natural_immunity
14528752	0	0	racial_immunity
14528873	0.125	0	freedom
14529082	0	0	amnesty
14529212	0	0	diplomatic_immunity
14529408	0	0	indemnity
14529524	0	0	impunity
14529612	0	0	grandfather_clause
14529835	0	0	subservience
14530061	0.125	0.25	susceptibleness
14530403	0.25	0	liability
14530563	0	0	taxability
14530659	0	0	rateability
14530836	0.125	0	capacity
14531056	0	0	habitus
14531203	0	0	activity
14531392	0	0.5	irritation
14531598	0	0	retroversion
14531772	0.125	0	sensitivity
14531983	0	0	sensitization
14532142	0	0	food_allergy
14532250	0	0	type_i_allergic_reaction
14532458	0	0	serum_sickness
14532659	0.125	0	type_iv_allergic_reaction
14532816	0	0.125	allergy
14533106	0	0.375	cryesthesia
14533203	0	0.25	hypersensitivity_reaction
14533547	0	0	anaphylaxis
14533796	0.125	0.25	hypersensitivity
14533937	0	0.125	allergic_rhinitis
14534076	0	0	eosinophilia
14534199	0	0.25	pollinosis
14534333	0.375	0.125	diathesis
14534457	0	0	reactivity
14534571	0	0.25	suggestibility
14534696	0	0	wetness
14535056	0	0	wateriness
14535431	0	0	wet
14535643	0	0	humidness
14535807	0.125	0	mugginess
14535905	0	0	moistness
14536085	0	0.625	dankness
14536207	0	0	rawness
14536331	0	0	sogginess
14536438	0	0.5	xerotes
14536831	0	0.125	desiccation
14537054	0.125	0	drouth
14537250	0	0.5	thirstiness
14537472	0.125	0.25	sereness
14537563	0.125	0.625	xerodermia
14537735	0	0.5	xeroderma_pigmentosum
14538113	0	0.125	xerophthalmus
14538329	0	0.25	xerostomia
14538472	0.125	0	safety
14538811	0.5	0	biosafety
14538908	0	0	risklessness
14539029	0.25	0	invulnerability
14539165	0	0.125	salvation
14539268	0.5	0.125	security
14539524	0	0	public_security
14539693	0.125	0	secureness
14539826	0	0	insurance
14539960	0.125	0.25	shelter
14540220	0	0.125	collective_security
14540318	0	0	pax_romana
14540455	0	0.625	radioprotection
14540564	0	0.375	killer
14540765	0.125	0.625	danger
14541044	0	0.75	danger
14541247	0	0.25	clear_and_present_danger
14541538	0	0.25	perilousness
14541677	0	0.125	insecurity
14541852	0	0.25	risk
14542320	0.625	0.25	health_hazard
14542441	0	0	biohazard
14542579	0	0	moral_hazard
14542858	0	0.375	occupational_hazard
14542983	0	0	sword_of_damocles
14543145	0	0	powder_keg
14543231	0.125	0.125	threat
14543411	0	0	yellow_peril
14543552	0	0.25	riskiness
14543756	0	0.125	speculativeness
14543931	0.125	0	vulnerability
14544159	0	0.125	insecureness
14544335	0	0.25	tensity
14544672	0	0	tonus
14545045	0.25	0.125	catatonia
14545215	0	0.375	muscular_tonus
14545353	0	0	myotonia
14545548	0	0	acromyotonia
14545685	0.5	0.25	thomsen's_disease
14545845	0	0.5	atony
14546042	0.25	0.625	laxness
14546227	0.625	0	shape
14546432	0.625	0	physical_fitness
14546596	0.75	0	fettle
14546701	0	0	repair
14546844	0.125	0	soundness
14547036	0	0	seaworthiness
14547188	0	0	airworthiness
14547369	0.25	0.5	unfitness
14547643	0.25	0	valetudinarianism
14547976	0	0.5	astheny
14548105	0.5	0	wasting
14548343	0	0.75	impairment
14548913	0	0	disability_of_walking
14549070	0.125	0.625	abasia
14549284	0	0.375	abasia_trepidans
14549382	0	0.375	ataxic_abasia
14549491	0	0.375	choreic_abasia
14549600	0	0	paralytic_abasia
14549709	0.125	0.25	paroxysmal_trepidant_abasia
14549823	0	0.125	spastic_abasia
14549937	0.125	0	limping
14550195	0	0	intermittent_claudication
14550366	0.125	0.75	astasia
14550469	0	0.125	amputation
14550614	0	0.75	sequela
14550797	0	0.5	hearing_impairment
14550987	0	0	hearing_loss
14551146	0.25	0	middle-ear_deafness
14551321	0.5	0.25	hyperacusis
14551565	0.125	0	sensorineural_hearing_loss
14551704	0.125	0.625	tone_deafness
14551822	0.125	0.5	deaf-mutism
14551986	0	0.75	mutism
14552205	0	0.75	analgesia
14552355	0	0.375	dysomia
14552477	0	0.625	anosmia
14552718	0.125	0	hyposmia
14552802	0	0.25	visual_impairment
14553290	0.125	0.25	shortsightedness
14553590	0	0.625	astigmia
14553873	0.125	0.5	anopia
14554011	0.125	0	longsightedness
14554345	0.25	0.5	hemeralopia
14554459	0	0	hemianopsia
14554591	0	0	quadrantanopia
14554695	0	0	metamorphopsia
14554853	0.25	0.625	nyctalopia
14555059	0	0.625	photoretinitis
14555214	0	0.25	presbyopia
14555414	0	0	eye_condition
14555560	0.25	0.125	anisometropia
14555688	0.125	0	isometropia
14555790	0	0	snowblindness
14555962	0	0	retinal_detachment
14556203	0	0.125	scotoma
14556426	0	0	annular_scotoma
14556552	0	0	central_scotoma
14556656	0	0	hemianopic_scotoma
14556765	0	0	paracentral_scotoma
14556879	0	0	scintillating_scotoma
14557091	0	0	tunnel_vision
14557206	0.25	0	eyelessness
14557315	0	0.375	figural_blindness
14557415	0	0.25	strabismus
14557573	0	0.125	walleye
14557719	0	0	wryneck
14557898	0	0	dysfunction
14558226	0	0	paralysis
14558599	0	0.375	paresis
14558700	0	0.5	paraparesis
14558801	0	0	metroptosis
14558899	0	0.125	nephroptosis
14558995	0	0.375	ptosis
14559134	0	0.125	brow_ptosis
14559208	0	0	prolapsus
14559495	0	0.125	paraplegia
14559644	0	0	unilateral_paralysis
14559757	0	0.375	quadriplegia
14559852	0	0.125	hypoesthesia
14559983	0	0	tibia_valga
14560115	0	0	pigeon_toes
14560253	0	0.5	bow_legs
14560360	0	0.25	unsoundness
14560538	0	0.125	disrepair
14560612	0	0.25	decay
14560926	0	0.75	rot
14561102	0.125	0.125	rottenness
14561327	0.125	0	disintegration
14561461	0	0	disintegration
14561618	0	0.5	impairment
14561839	0	0	rancidity
14561995	0	0.125	corrosion
14562142	0	0	devastation
14562324	0	0.5	ruination
14562541	0.125	0	dilapidation
14562683	0	0.25	wear
14562854	0	0	blight
14562960	0	0	end
14563222	0.625	0.125	foulness
14563475	0.125	0	impropriety
14563564	0	0.75	wickedness
14563784	0.25	0	light
14563928	0	0.375	malady
14564056	0	0	revocation
14564165	0	0	merchantability
14564306	0.125	0	sale
14564519	0	0	urinary_hesitancy
14564779	0	0.625	wall
14564934	0	0.375	sarcoidosis
14565121	0	0	morphea
14565196	0	0.125	scleroderma
14565417	0	0	werlhof's_disease
14565696	0.125	0.25	sex-linked_disorder
14565927	0	0.5	turner's_syndrome
14566129	0	0	urinary_tract_infection
14566308	0	0.625	pyelonephritis
14566476	0	0.125	acute_pyelonephritis
14566606	0	0	xanthemia
14566766	0	0	chronic_pyelonephritis
14566996	0	0.25	nongonococcal_urethritis
14567134	0	0	rhinorrhea
14567281	0	0	rhinosporidiosis
14567421	0	0.75	urethritis
14567571	0	0.5	nsu
14567690	0	0	spirillum_fever
14567812	0	0.125	stasis
14567956	0.25	0.5	steatorrhea
14568194	0	0	stridor
14568359	0.375	0.125	tinnitus
14568516	0.25	0.375	climax
14568621	0.125	0	serration
14568762	0	0	turgor
14568986	0	0.625	shin_splints
14569121	0	0	wilson's_disease
14569337	0	0	homozygosity
14569508	0	0	heterozygosity
14569683	0	0	neotony
14569844	0	0	plurality
14570091	0.25	0	polyvalency
14570330	0.25	0	polyvalency
14570581	0	0	amphidiploidy
14570676	0	0	diploidy
14570761	0	0	haploidy
14570846	0	0	heteroploidy
14570939	0	0	polyploidy
14571028	0	0	mosaicism
14571181	0	0	orphanhood
14571377	0	0	kraurosis
14571504	0	0	kraurosis_vulvae
14571618	0	0.75	oligospermia
14571714	0	0.75	tenesmus
14571930	0.5	0	stigmatism
14572074	0	0	transsexualism
14572265	0	0	trismus
14572353	0	0.25	uratemia
14572503	0	0.125	uraturia
14572637	0	0	ureterocele
14572770	0	0	ureterostenosis
14572854	0	0	urethrocele
14572951	0	0.375	uricaciduria
14573099	0	0.125	urocele
14573196	0.5	0	uropathy
14573303	0	0	varicocele
14573432	0.25	0.25	varicosis
14573553	0	0.625	varicosity
14573713	0	0	varix
14573846	0	0	viremia
14574014	0	0.25	volvulus
14574192	0	0	xanthopsia
14574349	0	0	absolution
14574504	0	0	automation
14574675	0.375	0.25	brutalization
14574846	0	0.25	condemnation
14575063	0.25	0	deification
14575180	0	0	diversification
14575399	0.375	0	exoneration
14575531	0.25	0.125	facilitation
14575700	0	0	frizz
14575849	0	0	fruition
14575952	0	0	hiding
14576053	0	0	hospitalization
14576242	0	0	hypertonus
14576468	0	0	hypotonus
14576690	0	0	hypertonicity
14576860	0	0	hypotonicity
14577046	0	0	identification
14577331	0	0	impaction
14577469	0	0	ionization
14577753	0	0	irradiation
14577872	0.5	0.125	leakiness
14578104	0.125	0	lubrication
14578302	0.25	0	mechanization
14578471	0.25	0	motivation
14578634	0	0.125	mummification
14578792	0.125	0	paternity
14578940	0	0.625	preservation
14579063	0	0	prognathism
14579215	0	0	rustication
14579365	0	0.25	rustiness
14579489	0.375	0.25	scandalization
14579623	0	0	slot
14579827	0	0	toehold
14580090	0	0	submission
14580334	0	0	urbanization
14580476	0	0	utilization
14580597	0	0	substance
14580752	0	0	chemistry
14580897	0	0	stuff
14582025	0	0	ylem
14582220	0	0.25	dark_matter
14582535	0	0	antimatter
14582716	0	0	micronutrient
14582870	0.5	0	philosophers'_stone
14583066	0	0	precursor
14583228	0	0	phlogiston
14583400	0	0	chyme
14583573	0	0.625	glop
14583670	0.125	0	impurity
14583843	0	0	acceptor
14584016	0	0	adduct
14584110	0	0	actinon
14584260	0	0	allergen
14584390	0	0	assay
14584502	0	0	pyrogen
14584658	0	0	pyrogen
14584765	0	0	aldehyde
14585048	0	0	homogentisic_acid
14585223	0	0	antiknock
14585392	0	0	ragweed_pollen
14585519	0	0	speck
14585808	0	0	ammunition
14585960	0	0	floccule
14586119	0	0	hazmat
14586258	0	0.125	mixture
14586769	0	0	metal
14587688	0	0	botulinum_toxin
14587886	0	0.125	botulinum_toxin_a
14588219	0	0	colloid
14588492	0	0	composition
14588646	0	0	dispersed_phase
14588797	0	0	dispersion_medium
14588986	0	0	mechanical_mixture
14589114	0	0	eutectic
14589223	0	0	solution
14589912	0	0	aqueous_solution
14589994	0.25	0	ringer_solution
14590293	0	0	saline_solution
14590441	0	0	polyelectrolyte
14590542	0	0	gel
14590685	0	0	hydrogel
14590795	0	0	sol
14590975	0	0	hydrocolloid
14591091	0	0	suspension
14591333	0	0	slurry
14591481	0	0	resuspension
14591635	0	0	precipitate
14591804	0	0	sludge
14591901	0	0	domoic_acid
14592028	0	0	acrylonitrile-butadiene-styrene
14592217	0	0	mylar
14592309	0	0	pina_cloth
14592405	0	0	plasticine
14592610	0	0	plastic
14593162	0	0	plasticizer
14593344	0	0	thermoplastic_resin
14593545	0	0	saran
14593671	0	0	acrylic_resin
14593874	0	0	polymethyl_methacrylate
14594032	0	0	perspex
14594174	0	0	plexiglass
14594313	0	0	polythene
14594456	0	0	ethanoyl_radical
14594708	0	0	acyl_group
14594925	0	0	aggregate
14595076	0	0	alcohol_radical
14595176	0	0	aldehyde_radical
14595279	0	0	pva
14595403	0	0	pvc
14595543	0	0	vinylbenzene
14595711	0	0	polystyrene
14595933	0	0	styrofoam
14596063	0	0	thermosetting_resin
14596216	0	0	bakelite
14596398	0	0	teflon
14596599	0	0	vinylite
14596700	0.125	0	staple
14596839	0	0	feedstock
14596956	0.375	0	sorbate
14597158	0	0	sorbent_material
14597413	0	0	absorbent_material
14597628	0.5	0	absorbate
14597758	0	0	sponge
14598079	0	0	absorber
14598251	0	0	absorbent_cotton
14598383	0	0	absorption_indicator
14598525	0	0	adsorbent_material
14598704	0.375	0	adsorbate
14598834	0	0	acaricide
14598937	0	0	gum_accroides
14599168	0	0	ethanoic_acid
14599494	0	0.125	acetin
14599641	0	0.125	acetum
14599806	0	0	ethanoate
14599938	0	0	dichlorodiphenyltrichloroethane
14600135	0	0.25	larvacide
14600238	0	0	lead_arsenate
14600357	0	0	tetraethyl_lead
14600504	0	0	propanone
14600742	0	0	ethyne
14600927	0.125	0	adobe
14601039	0	0	agent_orange
14601178	0	0	alicyclic_compound
14601294	0	0	aliphatic_compound
14601505	0	0	alkylbenzene
14601646	0	0	haloalkane
14601829	0	0	aminoalkanoic_acid
14602490	0	0	alanine
14602597	0	0	argil
14602721	0	0	arsenical
14602851	0	0	asparagine
14602987	0	0	aspartic_acid
14603143	0	0	canavanine
14603236	0	0	chlorobenzene
14603497	0	0	chlorofluorocarbon
14603798	0	0.125	cs_gas
14604038	0.125	0.125	cn_gas
14604184	0	0	citrate
14604286	0	0.625	citrulline
14604454	0	0	cysteine
14604616	0	0	cystine
14604763	0	0	diamagnet
14604857	0	0	diamine
14604959	0	0	dopa
14605132	0	0	levodopa
14605415	0	0	endonuclease
14605590	0	0	enol
14605787	0	0	essential_amino_acid
14606137	0	0	exonuclease
14606290	0	0	gamma_aminobutyric_acid
14606482	0	0.125	glutaminic_acid
14606704	0.125	0	glutamine
14606839	0	0	glutathione_peroxidase
14606993	0	0	glycine
14607131	0	0	hydroxyproline
14607250	0	0	iodoamino_acid
14607378	0	0.625	ornithine
14607521	0	0.25	acid
14609198	0	0	acid-base_indicator
14609443	0	0	alpha-linolenic_acid
14609689	0	0	alpha-naphthol
14609784	0	0	molisch_test
14610088	0	0	aromatic_compound
14610261	0	0	arsenate
14610347	0	0	arsenic_acid
14610443	0	0	arsenide
14610548	0	0	hexacosanoic_acid
14610703	0	0.125	chlorate
14610782	0.125	0.125	chloric_acid
14610914	0	0.25	chlorous_acid
14611031	0	0	monobasic_acid
14611158	0	0	dibasic_acid
14611279	0	0	dibasic_salt
14611397	0	0	tribasic_acid
14611521	0	0	tritium
14611679	0	0	tetrabasic_acid
14611804	0	0	fulminic_acid
14611980	0	0	gamma_acid
14612077	0	0	heavy_metal
14612317	0	0.125	hexanedioic_acid
14612444	0.25	0.125	hmg-coa_reductase
14612618	0.125	0.125	horseradish_peroxidase
14612764	0	0.125	hydrogen_azide
14612972	0	0	hydriodic_acid
14613130	0	0	hydrochlorofluorocarbon
14613368	0	0	hydrogen_cyanide
14613643	0	0	prussic_acid
14613841	0	0	hydrolysate
14613922	0	0	hydroxy_acid
14614139	0	0	hydroxybenzoic_acid
14614245	0	0	hypochlorite
14614378	0	0.125	hyponitrous_acid
14614490	0	0.125	hypophosphoric_acid
14614594	0	0	phosphorous_acid
14614744	0	0	juniperic_acid
14614864	0	0	lysergic_acid
14615006	0	0	manganic_acid
14615135	0	0	metaphosphoric_acid
14615264	0	0	polyphosphoric_acid
14615400	0	0	pyrogallol
14615602	0	0	pyrophosphoric_acid
14615724	0	0	pyrophosphate
14615822	0	0	methacrylic_acid
14615971	0	0	mucic_acid
14616073	0.25	0.125	selenic_acid
14616181	0	0	suberic_acid
14616292	0.125	0	succinic_acid
14616410	0	0	sulfonate
14616508	0	0	sulphonic_acid
14616620	0	0	titanic_acid
14616740	0	0	titanium_oxide
14616939	0	0	adulterator
14617189	0	0	alkyl_radical
14617427	0	0	allyl_radical
14617597	0.25	0	amino_group
14617715	0	0	aminomethane
14617834	0.125	0	amyl
14617944	0.375	0.25	anionic_compound
14618050	0	0.5	non-ionic_detergent
14618253	0	0	base
14618674	0	0	base_metal
14618834	0	0	binary_compound
14619033	0	0	chelate_compound
14619225	0	0	atom
14619658	0	0	isotope
14619857	0	0.125	radioisotope
14620066	0	0	label
14620257	0	0	halon
14620549	0	0.125	tribromomethane
14620654	0	0	trifluoromethane
14620781	0	0	tri-iodomethane
14620895	0	0	haloform
14621080	0	0	monad
14621194	0	0	azido_radical
14621319	0	0	azo_radical
14621446	0	0	radical
14622141	0	0	fullerene
14622350	0	0	buckyball
14622491	0	0	nanotube
14622623	0	0	benzyl_radical
14622768	0	0	benzoyl_radical
14622893	0	0.5	element
14624025	0	0	allotrope
14624191	0	0	transuranic_element
14624369	0	0	noble_gas
14624659	0	0	helium_group
14624743	0	0.125	rare_earth
14624944	0	0	terbium_metal
14625110	0	0	actinide_series
14625297	0	0	lanthanide_series
14625458	0	0	metallic_element
14627081	0	0	noble_metal
14627246	0	0.25	nonmetal
14627373	0	0.25	transactinide
14627529	0	0	metallized_dye
14627655	0	0	atomic_number_89
14627820	0	0	atomic_number_13
14628119	0	0	potassium_alum
14628307	0	0	ammonium_alum
14628494	0	0	atomic_number_95
14628668	0	0	sb
14628920	0	0	atomic_number_18
14629149	0	0	atomic_number_33
14629561	0	0	atomic_number_85
14629772	0	0	atrazine
14629998	0	0	barium
14630204	0	0	baryta
14630363	0	0	barium_hydroxide
14630492	0	0.125	barium_protoxide
14630630	0	0	barium_peroxide
14630769	0	0	base_pair
14631134	0	0	bk
14631295	0	0	glucinium
14631502	0	0	bismuth
14631757	0	0	element_107
14631871	0	0	boron
14632129	0	0	bromine
14632444	0	0	cd
14632648	0	0	calcium
14633037	0	0	cf
14633206	0	0	carbon
14633781	0	0	carbon_atom
14633856	0	0	radiocarbon
14633957	0	0	cerium
14634232	0	0	cs
14634477	0	0	cesium_137
14634591	0	0	cl
14634999	0	0	radiochlorine
14635092	0	0	cr
14635290	0	0	cobalt
14635542	0	0	cobalt_60
14635722	0	0	cu
14636220	0	0	curium
14636392	0	0	element_110
14636523	0	0	hahnium
14636647	0	0	dysprosium
14636822	0	0	es
14636988	0	0	erbium
14637176	0	0	europium
14637339	0	0	fm
14637507	0	0	fluorine
14637864	0	0	francium
14638041	0	0	gd
14638256	0	0	gallium
14638517	0.125	0	germanium
14638799	0	0.125	gold
14639269	0	0	18-karat_gold
14639368	0	0	22-karat_gold
14639467	0	0	pure_gold
14639556	0	0	hf
14639795	0	0	hs
14639921	0	0	helium
14640222	0	0	holmium
14640434	0	0.25	hydrogen
14640756	0	0	hydrogen_atom
14640890	0	0	acidic_hydrogen
14641046	0	0	heavy_hydrogen
14641223	0	0	indium
14641397	0	0	iodine
14641797	0	0	iodine-131
14642005	0	0	iodine-125
14642219	0	0	iridium
14642417	0	0	iron
14642916	0	0	krypton
14643118	0	0	lanthanum
14643323	0	0	lr
14643467	0	0	pb
14643793	0	0.125	lithium
14644063	0	0	lutetium
14644249	0	0	mg
14644654	0	0	mn
14644963	0	0	mt
14645092	0	0	mv
14645346	0	0	quicksilver
14645661	0	0	molybdenum
14645882	0	0	neodymium
14646152	0	0	neon
14646403	0	0	np
14646610	0	0	nickel
14646942	0	0	niobium
14647154	0	0	columbium
14647235	0	0	nitrogen
14647623	0	0.25	azote
14647722	0	0	nobelium
14647907	0	0	osmium
14648100	0	0	oxygen
14648526	0	0	lox
14648754	0	0	pd
14649036	0	0	phosphor
14649197	0	0	phosphorus
14649543	0	0	pt
14649775	0	0	pu
14650137	0	0	plutonium_239
14650366	0	0	weapons_plutonium
14650556	0	0	polonium
14650807	0	0	potassium
14651212	0	0	praseodymium
14651479	0	0	promethium
14651708	0	0	protoactinium
14651921	0	0	radium
14652104	0	0	rn
14652390	0	0	rhenium
14652623	0	0	rhodium
14652824	0	0	roentgenium
14652954	0	0	rubidium
14653242	0	0	ruthenium
14653416	0	0	unq
14653596	0	0	sm
14653831	0	0	scandium
14654058	0	0	sg
14654175	0	0	selenium
14654541	0	0	silicon
14654954	0	0	silver
14655371	0	0	sodium
14655731	0	0	strontium
14656001	0	0	strontium_90
14656219	0	0	sulphur
14656666	0	0	tantalum
14656926	0	0	taurine
14657047	0	0.125	technetium
14657228	0	0	tellurium
14657566	0	0	terbium
14657818	0	0	tl
14658109	0	0	thorium
14658422	0	0	thorium-228
14658546	0	0	tm
14658855	0	0	tin
14659211	0	0	titanium
14659512	0	0	wolfram
14659794	0	0	uub
14659922	0	0	uuh
14660052	0	0	uup
14660183	0	0	uuq
14660314	0	0	uut
14660443	0	0	uranium
14660700	0	0	uranium_235
14660835	0	0.375	uranium_238
14661020	0	0	vanadium
14661274	0	0.125	xenon
14661482	0	0	ytterbium
14661740	0	0	yttrium
14661977	0	0	zn
14662281	0	0	zr
14662574	0.25	0	mineral
14665102	0	0	ozokerite
14665351	0	0	alabaster
14665469	0	0.25	oriental_alabaster
14665605	0	0	amblygonite
14665767	0	0	amphibole
14666012	0	0	amphibole_group
14666369	0	0	amphibolite
14666510	0	0	apatite
14666758	0	0	aragonite
14666885	0	0	argentite
14667017	0	0	argillite
14667181	0	0	argyrodite
14667328	0	0	mispickel
14667455	0	0	mineral_pitch
14667668	0	0	augite
14667855	0	0	azurite
14667949	0	0	baddeleyite
14668065	0	0	bastnasite
14668277	0	0	bauxite
14668539	0	0	beryl
14668743	0	0	biotite
14668895	0	0	bone_char
14669084	0	0	borax
14669242	0	0	peacock_ore
14669413	0	0	carnallite
14669677	0	0	carnotite
14669823	0	0	caspase
14669927	0	0	cassiterite
14670061	0	0	celestite
14670178	0.125	0	white_lead_ore
14670344	0	0	copper_glance
14670481	0	0	copper_pyrites
14670639	0	0	terra_alba
14670954	0	0	chlorite
14671125	0	0	chromite
14671253	0	0	chromogen
14671372	0	0	chrysoberyl
14671587	0	0	cinnabar
14671744	0	0	cobalt_ultramarine
14671895	0.125	0	cobaltite
